"miRNAs"	"n_geneset"	"hyper_pval"	"OR"	"rFDRc_q"
"dme-miR-4917-3p"	1	0.276821853048925	3.46098901098901	0.524270836868961
"dme-miR-4973-3p"	1	0.279571903434663	3.41988049972841	0.525145554729032
"dme-miR-2a-2-5p"	1	0.280943493918992	3.3996759384283	0.52590229019932
"dme-miR-4958-5p"	1	0.286860685092194	3.31470743278861	0.526090806575406
"dme-miR-4984-3p"	2	0.291385343821339	2.15963511972634	0.526555299514422
"dme-miR-970-3p"	1	0.297672873767389	3.1680969207471	0.526855344210053
"dme-miR-3643-3p"	1	0.298567379875208	3.15643863179074	0.527398056087013
"dme-miR-4984-5p"	1	0.306573182994332	3.05509507557289	0.527990866980074
"dme-miR-963-3p"	1	0.307899680617712	3.03880669415474	0.528251495289484
"dme-miR-4983-3p"	2	0.311187501554072	2.04829339143065	0.528450414968985
"dme-miR-978-5p"	1	0.313183494204014	2.97527929641074	0.528610809051357
"dme-miR-991-5p"	1	0.316686396053764	2.93431855500821	0.529020933128774
"dme-miR-4982-3p"	1	0.317559675062917	2.92424596679916	0.529513570996388
"dme-miR-2280-5p"	1	0.317995948242506	2.91923436041083	0.529873280976144
"dme-miR-137-5p"	1	0.320608466188125	2.88950531668978	0.530009882497617
"dme-miR-2496-5p"	1	0.320608466188125	2.88950531668978	0.530009882497617
"dme-miR-3-5p"	1	0.321477357395582	2.87972350230415	0.53045867019285
"dme-miR-9384-3p"	2	0.32158268521734	1.99379102359411	0.530808501450612
"dme-miR-4913-3p"	1	0.322778871064118	2.86516853932584	0.531286944961933
"dme-miR-313-5p"	1	0.326670314836256	2.82233273056058	0.53186546400677
"dme-miR-9374-5p"	1	0.329253727718655	2.79444693237797	0.532064678707236
"dme-miR-9379-5p"	1	0.330971180797998	2.77614597240765	0.532362702751018
"dme-miR-1010-5p"	1	0.342041134072442	2.66253207869974	0.533060073314808
"dme-miR-959-3p"	1	0.344993982019994	2.63343915343915	0.533426992069863
"dme-miR-3645-5p"	1	0.35378306976285	2.54967159277504	0.533940555175639
"dme-miR-9373-5p"	2	0.357316766822511	1.82387765170202	0.53474176285456
"dme-miR-2490-3p"	1	0.360822288450492	2.48547385293528	0.535396351541042
"dme-miR-3642-5p"	1	0.361646004159299	2.47812187812188	0.535734013030641
"dme-miR-960-5p"	1	0.366977552206848	2.43131868131868	0.535883369410449
"dme-miR-992-3p"	1	0.366977552206848	2.43131868131868	0.535883369410449
"dme-miR-277-3p"	2	0.368142615859288	1.77702702702703	0.536278108445907
