"miRNAs"	"n_geneset"	"hyper_pval"	"OR"	"rFDRc_q"
"dme-miR-927-5p"	5	0.0543219857778415	2.76470588235294	0.271747433195087
"dme-miR-133-3p"	2	0.0591836791003457	5.47617021276596	0.291305621274681
"dme-miR-932-5p"	4	0.0638381599976357	2.95681707908782	0.307993154512409
"dme-miR-976-5p"	4	0.0659306647963945	2.92248620110391	0.310527665061056
"dme-miR-1001-5p"	3	0.0662769490436914	3.53025612158739	0.316741691263652
"dme-miR-282-3p"	2	0.0772508686423696	4.68248175182482	0.352531571653726
"dme-miR-978-5p"	3	0.0774024285889857	3.29628327914946	0.357232247420013
"dme-miR-971-3p"	4	0.0818443974755155	2.69854006463836	0.364912770470396
"dme-miR-2496-5p"	3	0.0826385434687395	3.20095693779904	0.365665844675523
"dme-miR-4968-3p"	3	0.0848398575699823	3.1632170313424	0.365888110537998
"dme-miR-980-3p"	3	0.0870671944309039	3.12631578947368	0.36737115393333
"dme-miR-960-3p"	2	0.087124627800889	4.35714285714286	0.369379337842326
"dme-miR-4957-5p"	2	0.0881327488299508	4.32702702702703	0.369754509700833
"dme-miR-252-5p"	5	0.0905800016878137	2.34568896051571	0.37021370704105
"dme-miR-4968-5p"	3	0.0912718106936222	3.05991650978145	0.370292202323721
"dme-miR-14-5p"	2	0.0916896051412487	4.22475247524752	0.370533692785525
"dme-miR-4953-3p"	11	0.0917204864483757	1.93023255813953	0.372669788539596
"dme-miR-287-3p"	4	0.0926190483760567	2.57508805635607	0.373348198038121
"dme-miR-4979-3p"	4	0.0949069853808202	2.55111111111111	0.374990257530383
"dme-miR-4983-5p"	3	0.0969013110165154	2.97703349282297	0.375858623668298
"dme-miR-4969-5p"	4	0.100881333157492	2.49166407787097	0.384101460849806
"dme-miR-1006-5p"	4	0.104606503378664	2.45671062046407	0.39160839597568
"dme-miR-4986-5p"	3	0.105442180164312	2.8626200537841	0.393059665109329
"dme-miR-962-5p"	3	0.107537193569551	2.83639271840963	0.395042191098415
"dme-miR-4967-3p"	6	0.110682948919781	2.06008424182359	0.398462702775144
"dme-miR-133-5p"	3	0.11249181972052	2.77693169092945	0.400719808394606
"dme-miR-8-3p"	4	0.113368186528462	2.38010128090557	0.40114328558121
"dme-miR-955-3p"	6	0.115011725629403	2.03500490436488	0.40176646546132
"dme-miR-3642-5p"	3	0.115363973898055	2.7440023621466	0.402526201321191
"dme-bantam-5p"	4	0.11589331195431	2.35933806146572	0.403737283705664
"dme-miR-967-3p"	5	0.119360406901251	2.13290857904875	0.403826317493571
"dme-miR-992-3p"	3	0.120093333296491	2.69204001739887	0.404235331180418
"dme-miR-964-5p"	4	0.120447241076283	2.32323232323232	0.406664305398322
"dme-miR-2489-3p"	6	0.126783980266526	1.97170487106017	0.415168796365421
"dme-miR-4941-3p"	2	0.127163006151199	3.45121951219512	0.41861862111161
"dme-miR-980-5p"	8	0.133073099991078	1.81861292234736	0.42629865676249
"dme-miR-315-5p"	7	0.134369116019884	1.86204620462046	0.429736095610886
"dme-miR-4955-3p"	2	0.13450827663086	3.3303664921466	0.430455711925128
"dme-miR-965-3p"	2	0.14195325017469	3.21746835443038	0.436602209954819
"dme-miR-998-5p"	3	0.145616840743678	2.45125107851596	0.436649775354856
"dme-miR-184-5p"	3	0.147990726252832	2.43165799354456	0.437255141012111
"dme-miR-1007-3p"	2	0.148325383536251	3.12758620689655	0.438859087957105
"dme-miR-283-3p"	4	0.151658577190413	2.11298226855564	0.439343685506027
"dme-miR-274-3p"	6	0.156059357702213	1.83851351351351	0.441307364300434
"dme-miR-4959-5p"	3	0.157620536706075	2.35614248257338	0.441604920424493
"dme-miR-4-5p"	5	0.157995761713443	1.924718073758	0.442218697242461
"dme-miR-999-3p"	3	0.158838954843398	2.34701159678858	0.444303839657843
"dme-miR-961-5p"	3	0.159245802396442	2.34398268949278	0.445171084843632
"dme-miR-9369-3p"	7	0.159674943915388	1.76271721958926	0.445311419025045
"dme-miR-987-5p"	5	0.160494510622376	1.91328077622802	0.446193354101788
"dme-miR-973-5p"	3	0.160876708673206	2.33193995819875	0.4465695840375
"dme-miR-4984-3p"	5	0.161890432829084	1.90697752544764	0.447496357972247
"dme-miR-4954-5p"	1	0.162083085053271	5.95238095238095	0.447788039397255
"dme-miR-2281-3p"	3	0.163744188181176	2.31114181635473	0.448461047707222
"dme-let-7-3p"	6	0.164488034908314	1.80512422360248	0.450890603639171
"dme-miR-4943-5p"	15	0.165404688983442	1.71216756883973	0.451875995383152
"dme-miR-954-5p"	2	0.165411209775326	2.91241379310345	0.45200962061823
"dme-miR-961-3p"	6	0.165745825491051	1.80029880478088	0.452367540924544
"dme-miR-1011-3p"	4	0.166255988454638	2.03164774681803	0.453522041296356
"dme-miR-4971-5p"	2	0.167797556471964	2.88496583143508	0.454766299970019
"dme-miR-3641-5p"	3	0.169944856497368	2.26772382303943	0.454995251897008
"dme-miR-303-3p"	6	0.170312121436806	1.78310276679842	0.455318225044385
"dme-miR-985-5p"	2	0.17379197423008	2.8184855233853	0.455952783448801
"dme-miR-31a-3p"	2	0.176803806821369	2.7863436123348	0.456507947205668
"dme-miR-13a-5p"	2	0.177407298602473	2.78	0.457354053402403
