miRNAs	n_geneset	OR	hyper_pval	rFDRc_q
dme-miR-4948-5p	1	2.3259528130671505	0.361749994783574	0.623660918987136
dme-miR-4950-5p	1	1.1145248909074716	0.602551634594483	0.699917750256363
dme-miR-4951-3p	2	1.626624237602758	0.369733340584122	0.628960569956626
dme-miR-4953-3p	10	1.930024591996423	0.10542779715117	0.39216818769846
dme-miR-4954-5p	1	6.57995951417004	0.149421993162478	0.457945538228504
dme-miR-4955-3p	2	3.7009889470622457	0.114325048381089	0.409840067060166
dme-miR-4955-5p	1	3.2165128460962835	0.277471628965056	0.56198244595069
dme-miR-4956-3p	1	1.0599320882852292	0.620508788743896	0.705221108808097
dme-miR-4956-5p	1	1.7626038781163436	0.444515564867082	0.648060970425897
dme-miR-4957-5p	2	4.808558558558558	0.0742861685877219	0.338738848232214
dme-miR-4958-5p	1	1.220042726743057	0.571723465522251	0.692164178346659
dme-miR-4959-5p	3	2.6337645629333144	0.128295704196235	0.429360157227887
dme-miR-4961-3p	7	1.8742143326758711	0.138317510067471	0.443926684981991
dme-miR-4961-5p	1	1.1305407601336102	0.599375113252733	0.697742588444302
dme-miR-4962-5p	1	1.2688041943940311	0.555822183467838	0.682697054342761
dme-miR-4963-3p	3	1.609493527140586	0.317330693218911	0.579254823759392
dme-miR-4963-5p	1	0.44685391973779487	0.892343230007821	0.745673543757145
dme-miR-4966-3p	1	0.7675699355403968	0.734578394416231	0.730031158141952
dme-miR-4966-5p	7	4.159991805797398	0.00527078476503254	0.0865107669373488
dme-miR-4967-3p	6	2.354806739345887	0.0752581537718995	0.339614073780395
dme-miR-4967-5p	4	1.2153398926654742	0.453475339443877	0.64860740848716
dme-miR-4968-3p	3	3.5359267302426587	0.0673761338442673	0.335849322040637
dme-miR-4968-5p	2	2.150103519668737	0.257779897312233	0.542567465509947
dme-miR-4969-5p	4	2.8035880708294503	0.0753272721611603	0.340403812577776
dme-miR-4970-5p	1	1.821796338672769	0.434868169031039	0.647316832676555
dme-miR-4971-5p	2	3.2060237914452037	0.144444719284561	0.454183258434847
dme-miR-4972-3p	4	2.446707818930041	0.108506084447942	0.400041529008508
dme-miR-4973-3p	2	2.6626455026455025	0.190993086484924	0.515198256952224
dme-miR-4973-5p	1	1.621614716402657	0.472527814134526	0.651363039670241
dme-miR-4974-3p	10	2.6124586549062845	0.0284486167124785	0.203208181758647
dme-miR-4975-5p	8	4.30620375640296	0.00293781542266829	0.0832909248116335
dme-miR-4977-3p	1	1.231892580613545	0.567628258039834	0.68987473112559
dme-miR-4977-5p	8	2.228407333775127	0.0679671482375753	0.335866051931525
dme-miR-4979-3p	4	2.8704761904761904	0.0710729022996953	0.336039241715959
dme-miR-4979-5p	8	2.198032786885246	0.0719138749013553	0.337975146614215
dme-miR-4980-3p	1	1.2919872781368626	0.55016101232041	0.679136203688306
dme-miR-4981-3p	1	2.0895717554756454	0.391825271756182	0.639073839603347
dme-miR-4982-3p	1	1.0763200964768713	0.615020058085828	0.704175486520778
dme-miR-4982-5p	5	2.4961139896373057	0.0782459990478338	0.340859772319346
dme-miR-4983-3p	7	3.3157585178338866	0.0152412738338167	0.142354384336368
