miRNAs	n_geneset	hyper_pval	OR
dme-miR-977-5p	1	0.7236943601121396	0.7926986584107327
dme-miR-989-5p	1	0.44542449806959106	1.7626038781163436
dme-miR-3643-3p	1	0.5881066906180624	1.1617865085248331
dme-miR-8-3p	4	0.08578612131148525	2.678060768543342
dme-let-7-5p	1	0.2979949119207679	2.9595495288439437
dme-miR-305-5p	0		
dme-miR-973-5p	3	0.13044969685624602	2.606710554257804
dme-miR-968-3p	2	0.5460140020661239	1.1292826045807307
dme-miR-984-5p	1	0.3310091962984967	2.600404858299595
dme-miR-997-3p	0		
dme-miR-13a-5p	2	0.1525024848029563	3.0893772893772895
dme-miR-4959-5p	3	0.12770342350593142	2.6337645629333144
dme-miR-263b-3p	2	0.381706228221657	1.582170542635659
dme-miR-1004-5p	1	0.7117750731034995	0.8205196535642905
dme-miR-13b-1-5p	1	0.7578979517673692	0.7163644898198674
dme-miR-9373-5p	8	0.0070852130840168975	3.656605640771895
dme-miR-4960-3p	0		
dme-miR-33-5p	9	0.0006682726512967974	5.179072605247102
dme-miR-274-5p	2	0.4061761292311684	1.4997541789577187
dme-miR-281-3p	1	0.41779266446243424	1.9238425576836073
dme-miR-4965-5p	0		
dme-miR-2281-5p	2	0.5985400933612555	1.019496204278813
dme-miR-4972-5p	0		
dme-miR-9379-5p	4	0.014764295879659148	4.877543035993741
dme-miR-133-5p	3	0.09002079658997676	3.1041301627033793
dme-miR-317-3p	0		
dme-miR-4943-3p	0		
dme-miR-278-3p	0		
dme-miR-4941-3p	1	0.43665009568841195	1.8116642958748221
dme-miR-3-3p	0		
dme-miR-309-3p	0		
dme-miR-318-3p	0		
dme-miR-966-3p	0		
dme-miR-2497-5p	2	0.381706228221657	1.582170542635659
dme-miR-312-5p	0		
dme-miR-1009-3p	0		
dme-miR-9381-5p	0		
dme-miR-9380-3p	0		
dme-miR-14-3p	0		
dme-miR-2a-3p	0		
dme-miR-2b-3p	0		
dme-miR-2c-3p	0		
dme-miR-5-3p	0		
dme-miR-6-3p	0		
dme-miR-11-3p	0		
dme-miR-13a-3p	0		
dme-miR-13b-3p	0		
dme-miR-308-3p	0		
dme-miR-1010-3p	1	0.4313223183996649	1.8423944476576055
dme-miR-927-5p	5	0.037508835362864715	3.1338624338624337
dme-miR-125-3p	1	0.8058156168854493	0.6164173770993925
dme-miR-4966-5p	7	0.0052345455458829345	4.159991805797398
dme-miR-990-3p	1	0.5575340577238801	1.2662775485559021
dme-miR-3642-3p	1	0.8048492066653576	0.6183698545975834
dme-bantam-5p	4	0.08778712474545207	2.6546985815602837
dme-miR-4954-3p	0		
dme-miR-2500-3p	8	0.01344490719303279	3.220047449584816
dme-miR-4973-3p	2	0.19068518860870237	2.6626455026455025
dme-miR-932-3p	0		
dme-miR-277-5p	1	0.43841545918803526	1.8016411997736277
dme-miR-1012-5p	0		
dme-miR-6-2-5p	1	0.4651155249875006	1.6590048321797048
dme-miR-6-3-5p	1	0.39171506853429106	2.0962452861124774
dme-miR-308-5p	0		
dme-miR-2a-2-5p	1	0.561731498335851	1.2513182767883793
dme-miR-990-5p	1	0.37729228252250235	2.2015823873409013
dme-miR-4961-5p	1	0.5978436653691475	1.1305407601336102
dme-miR-3-5p	4	0.01312263365371468	5.060372771474879
dme-miR-4944-5p	2	0.509718194882552	1.2127272727272727
dme-miR-958-3p	2	0.2708808359026982	2.0754087420754086
dme-miR-998-5p	2	0.3443980929348336	1.7229219143576826
dme-miR-284-3p	1	0.6135877591094583	1.0818905817174516
dme-miR-977-3p	0		
dme-miR-969-3p	1	0.6275536565051534	1.040537159062474
dme-miR-959-5p	0		
dme-miR-2498-3p	1	0.5403592749343233	1.3297120556903281
dme-miR-3641-3p	3	0.1561338273777168	2.3847957787766267
dme-miR-967-5p	0		
dme-miR-12-3p	0		
dme-miR-9388-3p	2	0.2136900385670214	2.4617196702002357
dme-miR-303-5p	1	0.8006083802434127	0.6269639616282084
dme-miR-iab-8-5p	3	0.09876455842502657	2.9745151466581183
dme-miR-964-5p	4	0.09140338029070767	2.6140734265734267
dme-miR-2496-5p	3	0.06550744116445005	3.578113063407181
dme-miR-2282-3p	1	0.4436800710467376	1.772208298524088
dme-miR-2499-5p	2	0.16161967067349328	2.974105461393597
dme-miR-4986-3p	0		
dme-miR-219-3p	3	0.041467430701522784	4.349602854840566
dme-miR-9369-5p	0		
dme-miR-992-3p	2	0.3060132686308443	1.8919455907076266
dme-miR-983-3p	1	0.7769606343500287	0.675762796643139
dme-miR-4972-3p	4	0.10834276631585199	2.446707818930041
dme-miR-2491-3p	1	0.8675542467717252	0.4948203842940685
dme-miR-87-3p	0		
dme-miR-11-5p	1	0.6761656099648236	0.9080779944289693
dme-miR-316-3p	1	0.46089221804463454	1.6805078021687385
dme-miR-34-3p	0		
dme-miR-932-5p	4	0.0471876016677343	3.3269650655021836
dme-miR-281-1-5p	1	0.5381684267151278	1.3380730050933787
dme-miR-2281-3p	2	0.3699058296643808	1.6245530393325387
dme-miR-958-5p	2	0.2795209513035601	2.0272475118290094
dme-miR-9382-3p	1	0.20304162950795668	4.639813820264948
dme-miR-4915-5p	2	0.3301203042521049	1.7825458748735732
dme-miR-962-5p	3	0.08592846992858205	3.170596748105899
dme-miR-31a-5p	1	0.501736669065512	1.487077067669173
dme-miR-31b-5p	1	0.4930114294177142	1.525834035890642
dme-miR-9384-5p	0		
dme-miR-305-3p	0		
dme-miR-275-5p	1	0.3289245458207182	2.620971032231742
dme-miR-4952-5p	0		
dme-miR-193-3p	3	0.008531851866037981	8.113219481340924
dme-miR-288-3p	4	0.059245126669487905	3.0696555217831816
dme-miR-2b-1-5p	5	0.02272426882969207	3.620211161387632
dme-miR-2b-2-5p	5	0.02232620979148158	3.638181818181818
dme-miR-4908-3p	1	0.6540599496660527	0.9662598149731789
dme-miR-4956-5p	1	0.44542449806959106	1.7626038781163436
dme-miR-2a-2/2c	0		
dme-miR-1008-3p	0		
dme-miR-4964-3p	0		
dme-miR-279-5p	1	0.7773269331974292	0.6749944481456807
dme-miR-4987-5p	4	0.027622723872100245	3.988680465717982
dme-miR-996-5p	0		
dme-miR-4962-5p	1	0.5568307819726516	1.2688041943940311
dme-miR-14-5p	2	0.0777041759467236	4.694902823615695
dme-miR-985-5p	2	0.14931234869833657	3.1321455085374907
dme-miR-92a-3p	7	0.002529749648684538	4.803761718977465
dme-miR-92b-3p	7	0.0025078021123075694	4.811862133317781
dme-miR-310-3p	7	0.002347932516818457	4.873407267579046
dme-miR-311-3p	7	0.0025518480779310984	4.795685795685796
dme-miR-312-3p	7	0.0026303913494417274	4.767611336032389
dme-miR-313-3p	7	0.0025965005183632805	4.779606979305547
dme-miR-1007-5p	2	0.23415107865709145	2.3078626799557034
dme-miR-4918-5p	0		
dme-miR-4912-5p	2	0.24502007621524902	2.2338522096976203
dme-miR-304-5p	1	0.6369847822699322	1.013503619946311
dme-miR-971-5p	4	0.015076353882804224	4.845645412130637
dme-miR-125-5p	0		
dme-miR-976-3p	3	0.2907541603291336	1.6962610145272683
dme-miR-993-3p	1	0.4250460795315017	1.8795518207282913
dme-miR-988-3p	1	0.3257859954792458	2.6524251805985553
dme-miR-252-3p	0		
dme-miR-1015-3p	0		
dme-miR-313-5p	0		
dme-miR-iab-4-3p	1	0.6889788849936431	0.8757526386626053
dme-miR-4970-5p	1	0.43487946099656816	1.821796338672769
dme-miR-4962-3p	0		
dme-miR-4957-5p	2	0.07463993747692606	4.808558558558558
dme-miR-4940-3p	0		
dme-miR-975-5p	0		
dme-miR-13b-2-5p	0		
dme-miR-983-5p	3	0.2257826266923031	1.9630516406377536
dme-miR-375-3p	4	0.16781990847108313	2.041258741258741
dme-miR-4957-3p	0		
dme-miR-4919-5p	1	0.4132152253871807	1.9525703794369644
dme-miR-9376-5p	0		
dme-miR-984-3p	0		
dme-miR-980-3p	2	0.25075505064669956	2.196689558020778
dme-miR-4968-5p	2	0.25822224338611466	2.150103519668737
dme-miR-4976-3p	0		
dme-miR-307a-5p	0		
dme-miR-9383-5p	0		
dme-miR-190-3p	0		
dme-miR-979-3p	0		
dme-miR-9376-3p	0		
dme-miR-976-5p	4	0.048791121875265735	3.2883369330453562
dme-miR-306-5p	0		
dme-miR-9380-5p	0		
dme-miR-4981-3p	1	0.39266521682241595	2.0895717554756454
dme-miR-4942-3p	1	0.507992493470939	1.4600646352723916
dme-miR-9375-3p	2	0.23300940469172704	2.3159259259259257
dme-miR-4948-5p	1	0.36155014891998893	2.3259528130671505
dme-miR-974-5p	1	0.27250646481647733	3.2958610117526828
dme-miR-276a-5p	1	0.25771357247940696	3.5214071448050177
dme-miR-276b-5p	1	0.25771357247940696	3.5214071448050177
dme-miR-2535b-3p	0		
dme-miR-970-5p	0		
dme-miR-282-3p	2	0.06528626222104676	5.2035685320356855
dme-miR-307b-5p	0		
dme-miR-2490-5p	0		
dme-miR-9370-3p	0		
dme-miR-9385-3p	1	0.46763440229657516	1.6463572724915738
dme-miR-286-5p	0		
dme-miR-219-5p	0		
dme-miR-1010-5p	1	0.6490192201548894	0.9799873936337851
dme-miR-184-5p	2	0.3478145282203708	1.7091666666666667
dme-miR-929-3p	0		
dme-miR-100-3p	1	0.22487555921759533	4.127910685805423
dme-miR-4971-5p	2	0.14402959645259525	3.2060237914452037
dme-miR-311-5p	0		
dme-miR-1016-3p	0		
dme-miR-991-5p	1	0.6142051790183852	1.0800276553452597
dme-miR-969-5p	0		
dme-miR-306-3p	0		
dme-miR-4951-5p	0		
dme-miR-999-5p	1	0.5554210434107656	1.2738866396761133
dme-miR-184-3p	1	0.24263521037883373	3.77953216374269
dme-miR-92a-5p	0		
dme-miR-4969-3p	0		
dme-miR-2496-3p	0		
dme-miR-963-5p	0		
dme-miR-275-3p	0		
dme-miR-375-5p	4	0.006877218792380627	6.161937377690802
dme-miR-307b-3p	0		
dme-miR-960-3p	2	0.07377205032734159	4.842025699168556
dme-miR-1007-3p	2	0.1269271167339361	3.4756431308155444
dme-miR-992-5p	1	0.4392961688933072	1.7966699590800057
dme-miR-4987-3p	0		
dme-miR-9385-5p	2	0.17686521105706837	2.8013333333333335
dme-miR-982-5p	0		
dme-miR-2495-3p	0		
dme-miR-4952-3p	0		
dme-miR-994-5p	1	0.6612197328200222	0.9470633104500381
dme-miR-2500-5p	1	0.632297943657923	1.0268511654723664
dme-miR-87-5p	0		
dme-miR-282-5p	0		
dme-miR-4954-5p	1	0.14849336596133822	6.57995951417004
dme-miR-957-3p	1	0.4651155249875006	1.6590048321797048
dme-miR-4974-5p	0		
dme-miR-4941-5p	0		
dme-miR-986-3p	0		
dme-miR-285-3p	0		
dme-miR-995-3p	0		
dme-miR-998-3p	0		
dme-miR-100-5p	0		
